kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v1-rodinia-3.6.sm_70.ptx 584 : 7184 59710 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 585 : 7184 86537 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 586 : 7184 221743 0 7184 7184 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 587 : 7184 224360 0 7184 7184 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 588 : 7184 67642 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 589 : 7184 55102 0 7184 7184 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 592 : 229888 1641888 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 593 : 229888 1617344 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 594 : 229888 1645696 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 595 : 229888 1476105 0 0 0 0 0 0 3592 
srad_v1-rodinia-3.6.sm_70.ptx 597 : 3592 26191 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 598 : 3592 26127 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 612 : 229888 1432896 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 599 : 3592 39659 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 600 : 3592 101078 0 3592 3592 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 601 : 3592 101527 0 3592 3592 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 602 : 3592 34077 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 603 : 3592 20400 0 3592 3592 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 604 : 3592 25407 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 605 : 3592 36601 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 606 : 3592 96308 0 3592 3592 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 607 : 3592 97028 0 3592 3592 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 608 : 3592 33674 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 609 : 3592 17415 0 3592 3592 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 613 : 229888 1481120 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 614 : 229888 1480480 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 615 : 229888 1284578 0 0 0 0 0 0 1796 
srad_v1-rodinia-3.6.sm_70.ptx 632 : 229888 1279040 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 617 : 1796 12186 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 618 : 1796 11865 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 619 : 1796 18717 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 620 : 1796 46444 0 1796 1796 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 621 : 1796 46406 0 1796 1796 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 622 : 1796 17439 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 623 : 1796 7509 0 1796 1796 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 624 : 1796 12155 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 625 : 1796 17776 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 626 : 1796 45673 0 1796 1796 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 627 : 1796 45827 0 1796 1796 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 628 : 1796 17072 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 629 : 1796 8180 0 1796 1796 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 633 : 229888 1430624 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 634 : 229888 1438560 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 635 : 229888 1236482 0 0 0 0 0 0 898 
srad_v1-rodinia-3.6.sm_70.ptx 652 : 229888 1219744 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 637 : 898 5874 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 638 : 898 5475 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 639 : 898 8681 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 640 : 898 22764 0 898 898 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 641 : 898 22722 0 898 898 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 642 : 898 8363 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 643 : 898 3617 0 898 898 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 644 : 898 5221 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 645 : 898 8321 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 646 : 898 22825 0 898 898 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 647 : 898 22901 0 898 898 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 648 : 898 8220 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 649 : 898 3608 0 898 898 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 653 : 229888 1412320 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 654 : 229888 1410368 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 655 : 229888 1208096 0 0 0 0 0 0 449 
srad_v1-rodinia-3.6.sm_70.ptx 672 : 229888 1205888 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 657 : 449 2836 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 658 : 449 2621 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 659 : 449 4124 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 660 : 449 11276 0 449 449 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 661 : 449 11296 0 449 449 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 662 : 449 4071 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 663 : 449 1799 0 449 449 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 664 : 449 2399 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 665 : 449 4075 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 666 : 449 11279 0 449 449 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 667 : 449 11281 0 449 449 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 668 : 449 4049 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 669 : 449 1803 0 449 449 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 673 : 229888 1391840 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 674 : 229888 1174058 0 0 0 0 0 0 449 
srad_v1-rodinia-3.6.sm_70.ptx 733 : 230912 1184864 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 396 : 6144 30109 0 0 0 0 0 0 51 
srad_v1-rodinia-3.6.sm_70.ptx 676 : 449 10866 0 449 449 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 677 : 449 1842 0 0 0 449 449 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 678 : 449 11113 0 449 449 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 679 : 449 1907 0 0 0 449 449 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 680 : 449 2683 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 374 : 1024 7104 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 397 : 270 1395 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 400 : 270 1686 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 401 : 270 1800 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 402 : 270 2480 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 403 : 270 2121 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 404 : 270 2446 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 405 : 270 1620 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 406 : 270 2459 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 407 : 270 1620 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 408 : 270 2430 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 409 : 270 6866 0 51 51 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 410 : 270 6961 0 51 51 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 411 : 270 2430 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 412 : 270 1154 0 51 51 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 413 : 270 1438 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 414 : 270 2430 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 439 : 2 18 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 440 : 2 50 0 2 2 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 442 : 2 0 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 444 : 2 18 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 445 : 2 18 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 446 : 2 18 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 447 : 2 12 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 448 : 2 12 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 449 : 2 12 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 450 : 2 5 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 688 : 1 6 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 691 : 2 12 0 0 0 0 0 0 0 
