kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
nw-rodinia-3.6.sm_70.ptx 451 : 936 8424 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 450 : 936 28080 0 468 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 449 : 936 8424 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 448 : 936 31824 0 468 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 447 : 936 27144 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 445 : 1248 1560 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 444 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 441 : 1014 10140 0 546 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 440 : 1014 18252 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 439 : 1014 19266 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 438 : 1014 9126 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 437 : 1014 31434 0 546 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 436 : 1014 9126 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 435 : 1014 31434 0 546 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 434 : 1014 9126 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 433 : 1014 35490 0 546 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 432 : 1014 29406 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 430 : 1248 1170 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 429 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 202 : 312 5928 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 201 : 312 2808 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 200 : 312 8112 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 199 : 312 2808 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 198 : 312 8112 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 197 : 312 2808 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 196 : 312 8112 0 156 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 195 : 312 7800 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 193 : 1248 4680 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 192 : 1248 7488 0 0 0 0 0 0 0 
