kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lud-rodinia-3.10.sm_62.ptx 1271 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1270 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1269 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1268 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1267 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1266 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1265 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1264 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1263 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1262 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1261 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1260 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1259 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1258 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1257 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1256 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1255 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1254 : 672 7392 0 336 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1253 : 672 29568 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1252 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1251 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1250 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1249 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1248 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1247 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1246 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1245 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1244 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1243 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1242 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1241 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1240 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1239 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1238 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1237 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1236 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1235 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1234 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1233 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1232 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1231 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1230 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1229 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1228 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1227 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1226 : 672 7392 0 336 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1225 : 672 29568 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1224 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1223 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1222 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1221 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1220 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1219 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1218 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1217 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1216 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1215 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1214 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1213 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1212 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1211 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1210 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1209 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1208 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1207 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1206 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1205 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1204 : 672 6048 0 0 0 0 0 0 0 
